year,stand,species,trap,filledseeds,emptyseeds,cones,conefilledseeds,coneemptyseeds,totconeseeds
2013,AV06,PIMO,5,0,0,0,0,0,0
2013,AV06,PISI,5,0,0,0,0,0,0
2013,AV06,PSME,5,0,1,0,0,0,0
2013,AV06,TABR,5,0,0,0,0,0,0
2013,AV06,THPL,5,0,3,0,0,0,0
2013,AV06,TSHE,5,3,7,0,0,0,0
2013,AV06,TSME,5,0,0,0,0,0,0
2013,AV06,ABAM,6,0,1,0,0,0,0
2013,AV06,ABGR,6,0,0,0,0,0,0
2013,AV06,ABLA,6,0,0,0,0,0,0
2013,AV06,ABPR,6,0,0,0,0,0,0
2013,AV06,ACGL,6,0,0,0,0,0,0
2013,AV06,ALRU,6,0,0,0,0,0,0
2013,AV06,CANO,6,0,0,0,0,0,0
2013,AV06,PICO,6,0,0,0,0,0,0
2013,AV06,PIEN,6,0,0,0,0,0,0
2013,AV06,PIMO,6,0,0,0,0,0,0
2013,AV06,PISI,6,0,0,0,0,0,0
2013,AV06,PSME,6,0,0,0,0,0,0
2013,AV06,TABR,6,0,0,0,0,0,0
2013,AV06,THPL,6,0,1,0,0,0,0
2013,AV06,TSHE,6,1,1,0,0,0,0
2013,AV06,TSME,6,0,0,0,0,0,0
2013,AV14,ABAM,1,0,0,0,0,0,0
2013,AV14,ABGR,1,0,0,0,0,0,0
2013,AV14,ABLA,1,0,0,0,0,0,0
2013,AV14,ABPR,1,0,0,0,0,0,0
2013,AV14,ACGL,1,0,0,0,0,0,0
2013,AV14,ALRU,1,0,0,0,0,0,0
2013,AV14,CANO,1,0,0,0,0,0,0
2013,AV14,PICO,1,0,0,0,0,0,0
2013,AV14,PIEN,1,0,0,0,0,0,0
2013,AV14,PIMO,1,0,0,0,0,0,0
2013,AV14,PISI,1,0,0,0,0,0,0
2013,AV14,PSME,1,0,0,0,0,0,0
2013,AV14,TABR,1,0,0,0,0,0,0
2013,AV14,THPL,1,0,0,0,0,0,0
2013,AV14,TSHE,1,18,2,3,14,0,14
2013,AV14,TSME,1,0,0,0,0,0,0
2013,AV14,ABAM,2,1,0,0,0,0,0
2013,AV14,ABGR,2,0,0,0,0,0,0
2013,AV14,ABLA,2,0,0,0,0,0,0
2013,AV14,ABPR,2,0,0,0,0,0,0
2013,AV14,ACGL,2,0,0,0,0,0,0
2013,AV14,ALRU,2,0,0,0,0,0,0
2013,AV14,CANO,2,0,0,0,0,0,0
2013,AV14,PICO,2,0,0,0,0,0,0
2013,AV14,PIEN,2,0,0,0,0,0,0
2013,AV14,PIMO,2,0,0,0,0,0,0
2013,AV14,PISI,2,0,0,0,0,0,0
2013,AV14,PSME,2,0,0,0,0,0,0
2013,AV14,TABR,2,0,0,0,0,0,0
2013,AV14,THPL,2,0,0,0,0,0,0
2013,AV14,TSHE,2,11,37,4,1,13,14
2013,AV14,TSME,2,0,0,0,0,0,0
2013,AV14,ABAM,3,0,0,0,0,0,0
2013,AV14,ABGR,3,0,0,0,0,0,0
2013,AV14,ABLA,3,0,0,0,0,0,0
2013,AV14,ABPR,3,0,0,0,0,0,0
2013,AV14,ACGL,3,0,0,0,0,0,0
2013,AV14,ALRU,3,0,0,0,0,0,0
2013,AV14,CANO,3,0,0,0,0,0,0
2013,AV14,PICO,3,0,0,0,0,0,0
2013,AV14,PIEN,3,0,0,0,0,0,0
2013,AV14,PIMO,3,0,0,0,0,0,0
2013,AV14,PISI,3,0,0,0,0,0,0
2013,AV14,PSME,3,0,0,0,0,0,0
2013,AV14,TABR,3,0,0,0,0,0,0
2013,AV14,THPL,3,0,0,0,0,0,0
2013,AV14,TSHE,3,11,44,29,15,31,46
2013,AV14,TSME,3,0,0,0,0,0,0
2013,AV14,ABAM,4,0,0,0,0,0,0
2013,AV14,ABGR,4,0,0,0,0,0,0
2013,AV14,ABLA,4,0,0,0,0,0,0
2013,AV14,ABPR,4,0,0,0,0,0,0
2013,AV14,ACGL,4,0,0,0,0,0,0
2013,AV14,ALRU,4,0,0,0,0,0,0
2013,AV14,CANO,4,0,0,0,0,0,0
2013,AV14,PICO,4,0,0,0,0,0,0
2013,AV14,PIEN,4,0,0,0,0,0,0
2013,AV14,PIMO,4,0,0,0,0,0,0
2013,AV14,PISI,4,0,0,0,0,0,0
2013,AV14,PSME,4,0,0,0,0,0,0
2013,AV14,TABR,4,0,0,0,0,0,0
2013,AV14,THPL,4,0,0,0,0,0,0
2013,AV14,TSHE,4,17,6,44,18,0,18
2013,AV14,TSME,4,0,0,0,0,0,0
2013,AV14,ABAM,5,0,0,0,0,0,0
2013,AV14,ABGR,5,0,0,0,0,0,0
2013,AV14,ABLA,5,0,0,0,0,0,0
2013,AV14,ABPR,5,0,0,0,0,0,0
2013,AV14,ACGL,5,0,0,0,0,0,0
2013,AV14,ALRU,5,0,0,0,0,0,0
2013,AV14,CANO,5,0,0,0,0,0,0
2013,AV14,PICO,5,0,0,0,0,0,0
2013,AV14,PIEN,5,0,0,0,0,0,0
2013,AV14,PIMO,5,0,0,0,0,0,0
2013,AV14,PISI,5,0,0,0,0,0,0
2013,AV14,PSME,5,0,0,0,0,0,0
2013,AV14,TABR,5,0,0,0,0,0,0
2013,AV14,THPL,5,0,0,0,0,0,0
2013,AV14,TSHE,5,21,4,52,18,1,19
2013,AV14,TSME,5,0,0,0,0,0,0
2013,AV14,ABAM,6,0,0,0,0,0,0
2013,AV14,ABGR,6,0,0,0,0,0,0
2013,AV14,ABLA,6,0,0,0,0,0,0
2013,AV14,ABPR,6,0,0,0,0,0,0
2013,AV14,ACGL,6,0,0,0,0,0,0
2013,AV14,ALRU,6,0,0,0,0,0,0
2013,AV14,CANO,6,0,0,0,0,0,0
2013,AV14,PICO,6,0,0,0,0,0,0
2013,AV14,PIEN,6,0,0,0,0,0,0
2013,AV14,PIMO,6,0,0,0,0,0,0
2013,AV14,PISI,6,0,0,0,0,0,0
2013,AV14,PSME,6,0,0,0,0,0,0
2013,AV14,TABR,6,0,0,0,0,0,0
2013,AV14,THPL,6,0,0,0,0,0,0
2013,AV14,TSHE,6,16,0,19,9,0,9
2013,AV14,TSME,6,0,0,0,0,0,0
2013,AX15,ABAM,1,0,0,0,0,0,0
2013,AX15,ABGR,1,0,0,0,0,0,0
2013,AX15,ABLA,1,0,0,0,0,0,0
2013,AX15,ABPR,1,0,0,0,0,0,0
2013,AX15,ACGL,1,0,0,0,0,0,0
2013,AX15,ALRU,1,0,0,0,0,0,0
2013,AX15,CANO,1,0,0,0,0,0,0
2013,AX15,PICO,1,0,0,0,0,0,0
2013,AX15,PIEN,1,0,0,0,0,0,0
2013,AX15,PIMO,1,0,0,0,0,0,0
2013,AX15,PISI,1,0,0,0,0,0,0
2013,AX15,PSME,1,0,0,0,0,0,0
2013,AX15,TABR,1,0,0,0,0,0,0
2013,AX15,THPL,1,3,2,25,0,0,0
2013,AX15,TSHE,1,10,13,7,0,0,0
2013,AX15,TSME,1,0,0,0,0,0,0
2013,AX15,ABAM,2,0,0,0,0,0,0
2013,AX15,ABGR,2,0,0,0,0,0,0
2013,AX15,ABLA,2,0,0,0,0,0,0
2013,AX15,ABPR,2,0,0,0,0,0,0
2013,AX15,ACGL,2,0,0,0,0,0,0
2013,AX15,ALRU,2,0,0,0,0,0,0
2013,AX15,CANO,2,0,0,0,0,0,0
2013,AX15,PICO,2,0,0,0,0,0,0
2013,AX15,PIEN,2,0,0,0,0,0,0
2013,AX15,PIMO,2,0,0,0,0,0,0
2013,AX15,PISI,2,0,0,0,0,0,0
2013,AX15,PSME,2,0,0,0,0,0,0
2013,AX15,TABR,2,0,0,0,0,0,0
2013,AX15,THPL,2,0,2,5,0,0,0
2013,AX15,TSHE,2,15,9,1,0,0,0
2013,AX15,TSME,2,0,0,0,0,0,0
2013,AX15,ABAM,3,0,0,0,0,0,0
2013,AX15,ABGR,3,0,0,0,0,0,0
2013,AX15,ABLA,3,0,0,0,0,0,0
2013,AX15,ABPR,3,0,0,0,0,0,0
2013,AX15,ACGL,3,0,0,0,0,0,0
2013,AX15,ALRU,3,0,0,0,0,0,0
2013,AX15,CANO,3,0,0,0,0,0,0
2013,AX15,PICO,3,0,0,0,0,0,0
2013,AX15,PIEN,3,0,0,0,0,0,0
2013,AX15,PIMO,3,0,0,0,0,0,0
2013,AX15,PISI,3,0,0,0,0,0,0
2013,AX15,PSME,3,0,0,0,0,0,0
2013,AX15,TABR,3,0,0,0,0,0,0
2013,AX15,THPL,3,1,0,3,0,0,0
2013,AX15,TSHE,3,7,10,1,0,0,0
2013,AX15,TSME,3,0,0,0,0,0,0
2013,AX15,ABAM,4,0,0,0,0,0,0
2013,AX15,ABGR,4,0,0,0,0,0,0
2013,AX15,ABLA,4,0,0,0,0,0,0
2013,AX15,ABPR,4,0,0,0,0,0,0
2013,AX15,ACGL,4,0,0,0,0,0,0
2013,AX15,ALRU,4,0,0,0,0,0,0
2013,AX15,CANO,4,0,0,0,0,0,0
2013,AX15,PICO,4,0,0,0,0,0,0
2013,AX15,PIEN,4,0,0,0,0,0,0
2013,AX15,PIMO,4,0,0,0,0,0,0
2013,AX15,PISI,4,0,0,0,0,0,0
2013,AX15,PSME,4,0,0,0,0,0,0
2013,AX15,TABR,4,0,0,0,0,0,0
2013,AX15,THPL,4,2,0,2,0,0,0
2013,AX15,TSHE,4,16,7,3,0,0,0
2013,AX15,TSME,4,0,0,0,0,0,0
2013,AX15,ABAM,5,0,0,0,0,0,0
2013,AX15,ABGR,5,0,0,0,0,0,0
2013,AX15,ABLA,5,0,0,0,0,0,0
2013,AX15,ABPR,5,0,0,0,0,0,0
2013,AX15,ACGL,5,0,0,0,0,0,0
2013,AX15,ALRU,5,0,0,0,0,0,0
2013,AX15,CANO,5,0,0,0,0,0,0
2013,AX15,PICO,5,0,0,0,0,0,0
2013,AX15,PIEN,5,0,0,0,0,0,0
2013,AX15,PIMO,5,0,0,0,0,0,0
2013,AX15,PISI,5,0,0,0,0,0,0
2013,AX15,PSME,5,0,0,0,0,0,0
2013,AX15,TABR,5,0,0,0,0,0,0
2013,AX15,THPL,5,0,0,0,0,0,0
2013,AX15,TSHE,5,19,15,1,0,0,0
2013,AX15,TSME,5,0,0,0,0,0,0
2013,AX15,ABAM,6,0,0,0,0,0,0
2013,AX15,ABGR,6,0,0,0,0,0,0
2013,AX15,ABLA,6,0,0,0,0,0,0
2013,AX15,ABPR,6,0,0,0,0,0,0
2013,AX15,ACGL,6,0,0,0,0,0,0
2013,AX15,ALRU,6,0,0,0,0,0,0
2013,AX15,CANO,6,0,0,0,0,0,0
2013,AX15,PICO,6,0,0,0,0,0,0
2013,AX15,PIEN,6,0,0,0,0,0,0
2013,AX15,PIMO,6,0,0,0,0,0,0
2013,AX15,PISI,6,0,0,0,0,0,0
2013,AX15,PSME,6,0,0,0,0,0,0
2013,AX15,TABR,6,0,0,0,0,0,0
2013,AX15,THPL,6,1,0,0,0,0,0
2013,AX15,TSHE,6,30,19,6,0,0,0
2013,AX15,TSME,6,0,0,0,0,0,0
2013,PARA,ABAM,1,1,0,0,0,0,0
2013,PARA,ABGR,1,0,0,0,0,0,0
2013,PARA,ABLA,1,0,0,0,0,0,0
2013,PARA,ABPR,1,0,0,0,0,0,0
2013,PARA,ACGL,1,0,0,0,0,0,0
2013,PARA,ALRU,1,0,0,0,0,0,0
2013,PARA,CANO,1,0,0,0,0,0,0
2013,PARA,PICO,1,0,0,0,0,0,0
2013,PARA,PIEN,1,0,0,0,0,0,0
2013,PARA,PIMO,1,0,0,0,0,0,0
2013,PARA,PISI,1,0,0,0,0,0,0
2013,PARA,PSME,1,0,0,0,0,0,0
2013,PARA,TABR,1,0,0,0,0,0,0
2013,PARA,THPL,1,0,0,0,0,0,0
2013,PARA,TSHE,1,0,0,0,0,0,0
2013,PARA,TSME,1,0,1,0,0,0,0
2013,PARA,ABAM,2,0,3,0,0,0,0
2013,PARA,ABGR,2,0,0,0,0,0,0
2013,PARA,ABLA,2,0,0,0,0,0,0
2013,PARA,ABPR,2,0,0,0,0,0,0
2013,PARA,ACGL,2,0,0,0,0,0,0
2013,PARA,ALRU,2,0,0,0,0,0,0
2013,PARA,CANO,2,0,0,0,0,0,0
2013,PARA,PICO,2,0,0,0,0,0,0
2013,PARA,PIEN,2,0,0,0,0,0,0
2013,PARA,PIMO,2,0,0,0,0,0,0
2013,PARA,PISI,2,0,0,0,0,0,0
2013,PARA,PSME,2,0,0,0,0,0,0
2013,PARA,TABR,2,0,0,0,0,0,0
2013,PARA,THPL,2,0,0,0,0,0,0
2013,PARA,TSHE,2,0,0,0,0,0,0
2013,PARA,TSME,2,2,0,1,10,7,17
2013,PARA,ABAM,3,0,0,0,0,0,0
2013,PARA,ABGR,3,0,0,0,0,0,0
2013,PARA,ABLA,3,0,2,0,0,0,0
2013,PARA,ABPR,3,0,0,0,0,0,0
2013,PARA,ACGL,3,0,0,0,0,0,0
2013,PARA,ALRU,3,0,0,0,0,0,0
2013,PARA,CANO,3,0,0,0,0,0,0
2013,PARA,PICO,3,0,0,0,0,0,0
2013,PARA,PIEN,3,0,0,0,0,0,0
2013,PARA,PIMO,3,0,0,0,0,0,0
2013,PARA,PISI,3,0,0,0,0,0,0
2013,PARA,PSME,3,0,0,0,0,0,0
2013,PARA,TABR,3,0,0,0,0,0,0
2013,PARA,THPL,3,0,0,0,0,0,0
2013,PARA,TSHE,3,0,0,0,0,0,0
2013,PARA,TSME,3,5,5,0,0,0,0
2013,PARA,ABAM,4,0,0,0,0,0,0
2013,PARA,ABGR,4,0,0,0,0,0,0
2013,PARA,ABLA,4,0,0,0,0,0,0
2013,PARA,ABPR,4,0,0,0,0,0,0
2013,PARA,ACGL,4,0,0,0,0,0,0
2013,PARA,ALRU,4,0,0,0,0,0,0
2013,PARA,CANO,4,0,0,0,0,0,0
2013,PARA,PICO,4,0,0,0,0,0,0
2013,PARA,PIEN,4,2,0,0,0,0,0
2013,PARA,PIMO,4,0,0,0,0,0,0
2013,PARA,PISI,4,0,0,0,0,0,0
2013,PARA,PSME,4,0,0,0,0,0,0
2013,PARA,TABR,4,0,0,0,0,0,0
2013,PARA,THPL,4,0,0,0,0,0,0
2013,PARA,TSHE,4,0,0,0,0,0,0
2013,PARA,TSME,4,5,0,0,0,0,0
2013,PARA,ABAM,5,0,0,0,0,0,0
2013,PARA,ABGR,5,0,0,0,0,0,0
2013,PARA,ABLA,5,0,0,0,0,0,0
2013,PARA,ABPR,5,0,0,0,0,0,0
2013,PARA,ACGL,5,0,0,0,0,0,0
2013,PARA,ALRU,5,0,0,0,0,0,0
2013,PARA,CANO,5,0,0,0,0,0,0
2013,PARA,PICO,5,0,0,0,0,0,0
2013,PARA,PIEN,5,0,0,0,0,0,0
2013,PARA,PIMO,5,0,0,0,0,0,0
2013,PARA,PISI,5,0,0,0,0,0,0
2013,PARA,PSME,5,0,0,0,0,0,0
2013,PARA,TABR,5,0,0,0,0,0,0
2013,PARA,THPL,5,0,0,0,0,0,0
2013,PARA,TSHE,5,0,0,0,0,0,0
2013,PARA,TSME,5,8,3,1,0,0,0
2013,PARA,ABAM,6,0,0,0,0,0,0
2013,PARA,ABGR,6,0,0,0,0,0,0
2013,PARA,ABLA,6,0,0,0,0,0,0
2013,PARA,ABPR,6,0,0,0,0,0,0
2013,PARA,ACGL,6,0,0,0,0,0,0
2013,PARA,ALRU,6,0,0,0,0,0,0
2013,PARA,CANO,6,0,0,0,0,0,0
2013,PARA,PICO,6,0,0,0,0,0,0
2013,PARA,PIEN,6,0,0,0,0,0,0
2013,PARA,PIMO,6,0,0,0,0,0,0
2013,PARA,PISI,6,0,0,0,0,0,0
2013,PARA,PSME,6,0,0,0,0,0,0
2013,PARA,TABR,6,0,0,0,0,0,0
2013,PARA,THPL,6,0,0,0,0,0,0
2013,PARA,TSHE,6,0,0,0,0,0,0
2013,PARA,TSME,6,5,0,8,15,25,40
2013,PP17,ABAM,1,0,0,0,0,0,0
2013,PP17,ABGR,1,0,0,0,0,0,0
2013,PP17,ABLA,1,0,0,0,0,0,0
2013,PP17,ABPR,1,0,0,0,0,0,0
2013,PP17,ACGL,1,0,0,0,0,0,0
2013,PP17,ALRU,1,0,0,0,0,0,0
2013,PP17,CANO,1,0,1,0,0,0,0
2013,PP17,PICO,1,0,0,0,0,0,0
2013,PP17,PIEN,1,0,0,0,0,0,0
2013,PP17,PIMO,1,0,0,0,0,0,0
2013,PP17,PISI,1,0,0,0,0,0,0
2013,PP17,PSME,1,1,1,0,0,0,0
2013,PP17,TABR,1,0,0,0,0,0,0
2013,PP17,THPL,1,0,0,0,0,0,0
2013,PP17,TSHE,1,0,1,0,0,0,0
2013,PP17,TSME,1,0,0,0,0,0,0
2013,PP17,ABAM,2,0,0,0,0,0,0
2013,PP17,ABGR,2,0,0,0,0,0,0
2013,PP17,ABLA,2,0,0,0,0,0,0
2013,PP17,ABPR,2,0,0,0,0,0,0
2013,PP17,ACGL,2,0,0,0,0,0,0
2013,PP17,ALRU,2,0,0,0,0,0,0
2013,PP17,CANO,2,0,4,0,0,0,0
2013,PP17,PICO,2,1,1,0,0,0,0
2013,PP17,PIEN,2,0,0,0,0,0,0
2013,PP17,PIMO,2,0,0,0,0,0,0
2013,PP17,PISI,2,0,0,0,0,0,0
2013,PP17,PSME,2,3,0,0,0,0,0
2013,PP17,TABR,2,0,0,0,0,0,0
2013,PP17,THPL,2,0,0,0,0,0,0
2013,PP17,TSHE,2,0,1,0,0,0,0
2013,PP17,TSME,2,0,3,2,9,11,20
2013,PP17,ABAM,3,0,0,0,0,0,0
2013,PP17,ABGR,3,0,0,0,0,0,0
2013,PP17,ABLA,3,0,0,0,0,0,0
2013,PP17,ABPR,3,0,0,0,0,0,0
2013,PP17,ACGL,3,0,0,0,0,0,0
2013,PP17,ALRU,3,0,0,0,0,0,0
2013,PP17,CANO,3,0,0,0,0,0,0
2013,PP17,PICO,3,1,0,0,0,0,0
2013,PP17,PIEN,3,0,0,0,0,0,0
2013,PP17,PIMO,3,0,0,0,0,0,0
2013,PP17,PISI,3,0,0,0,0,0,0
2013,PP17,PSME,3,2,1,0,0,0,0
2013,PP17,TABR,3,0,0,0,0,0,0
2013,PP17,THPL,3,0,0,0,0,0,0
2013,PP17,TSHE,3,2,0,0,0,0,0
2013,PP17,TSME,3,0,0,0,0,0,0
2013,PP17,ABAM,4,0,0,0,0,0,0
2013,PP17,ABGR,4,0,0,0,0,0,0
2013,PP17,ABLA,4,0,0,0,0,0,0
2013,PP17,ABPR,4,0,0,0,0,0,0
2013,PP17,ACGL,4,0,0,0,0,0,0
2013,PP17,ALRU,4,0,0,0,0,0,0
2013,PP17,CANO,4,0,2,0,0,0,0
2013,PP17,PICO,4,1,0,0,0,0,0
2013,PP17,PIEN,4,0,0,0,0,0,0
2013,PP17,PIMO,4,0,0,0,0,0,0
2013,PP17,PISI,4,0,0,0,0,0,0
2013,PP17,PSME,4,0,0,0,0,0,0
2013,PP17,TABR,4,0,0,0,0,0,0
2013,PP17,THPL,4,0,0,0,0,0,0
2013,PP17,TSHE,4,0,0,0,0,0,0
2013,PP17,TSME,4,0,0,0,0,0,0
2013,PP17,ABAM,5,0,0,0,0,0,0
2013,PP17,ABGR,5,0,0,0,0,0,0
2013,PP17,ABLA,5,0,0,0,0,0,0
2013,PP17,ABPR,5,0,0,0,0,0,0
2013,PP17,ACGL,5,0,0,0,0,0,0
2013,PP17,ALRU,5,0,0,0,0,0,0
2013,PP17,CANO,5,0,0,0,0,0,0
2013,PP17,PICO,5,0,0,0,0,0,0
2013,PP17,PIEN,5,0,0,0,0,0,0
2013,PP17,PIMO,5,0,0,0,0,0,0
2013,PP17,PISI,5,0,0,0,0,0,0
2013,PP17,PSME,5,1,0,0,0,0,0
2013,PP17,TABR,5,0,0,0,0,0,0
2013,PP17,THPL,5,0,0,0,0,0,0
2013,PP17,TSHE,5,0,0,0,0,0,0
2013,PP17,TSME,5,0,0,0,0,0,0
2013,PP17,ABAM,6,0,0,0,0,0,0
2013,PP17,ABGR,6,0,0,0,0,0,0
2013,PP17,ABLA,6,0,0,0,0,0,0
2013,PP17,ABPR,6,0,0,0,0,0,0
2013,PP17,ACGL,6,0,0,0,0,0,0
2013,PP17,ALRU,6,0,0,0,0,0,0
2013,PP17,CANO,6,0,0,0,0,0,0
2013,PP17,PICO,6,0,0,0,0,0,0
2013,PP17,PIEN,6,0,0,0,0,0,0
2013,PP17,PIMO,6,0,0,0,0,0,0
2013,PP17,PISI,6,0,0,0,0,0,0
2013,PP17,PSME,6,0,1,0,0,0,0
2013,PP17,TABR,6,0,0,0,0,0,0
2013,PP17,THPL,6,0,0,0,0,0,0
2013,PP17,TSHE,6,1,0,0,0,0,0
2013,PP17,TSME,6,0,0,0,0,0,0
2013,SPRY,ABAM,1,0,0,0,0,0,0
2013,SPRY,ABGR,1,0,0,0,0,0,0
2013,SPRY,ABLA,1,0,0,0,0,0,0
2013,SPRY,ABPR,1,0,0,0,0,0,0
2013,SPRY,ACGL,1,0,0,0,0,0,0
2013,SPRY,ALRU,1,0,0,0,0,0,0
2013,SPRY,CANO,1,0,0,0,0,0,0
2013,SPRY,PICO,1,0,0,0,0,0,0
2013,SPRY,PIEN,1,0,0,0,0,0,0
2013,SPRY,PIMO,1,0,0,0,0,0,0
2013,SPRY,PISI,1,0,0,0,0,0,0
2013,SPRY,PSME,1,0,0,0,0,0,0
2013,SPRY,TABR,1,0,0,0,0,0,0
2013,SPRY,THPL,1,0,0,0,0,0,0
2013,SPRY,TSHE,1,0,0,0,0,0,0
2013,SPRY,TSME,1,1,1,1,0,28,28
2013,SPRY,ABAM,2,0,0,0,0,0,0
2013,SPRY,ABGR,2,0,0,0,0,0,0
2013,SPRY,ABLA,2,0,0,0,0,0,0
2013,SPRY,ABPR,2,0,0,0,0,0,0
2013,SPRY,ACGL,2,0,0,0,0,0,0
2013,SPRY,ALRU,2,0,0,0,0,0,0
2013,SPRY,CANO,2,0,0,0,0,0,0
2013,SPRY,PICO,2,0,0,0,0,0,0
2013,SPRY,PIEN,2,0,0,0,0,0,0
2013,SPRY,PIMO,2,0,0,0,0,0,0
2013,SPRY,PISI,2,0,0,0,0,0,0
2013,SPRY,PSME,2,0,0,0,0,0,0
2013,SPRY,TABR,2,0,0,0,0,0,0
2013,SPRY,THPL,2,0,0,0,0,0,0
2013,SPRY,TSHE,2,0,0,0,0,0,0
2013,SPRY,TSME,2,0,0,0,0,0,0
2013,SPRY,ABAM,3,1,0,0,0,0,0
2013,SPRY,ABGR,3,0,0,0,0,0,0
2013,SPRY,ABLA,3,0,0,0,0,0,0
2013,SPRY,ABPR,3,0,0,0,0,0,0
2013,SPRY,ACGL,3,0,0,0,0,0,0
2013,SPRY,ALRU,3,0,0,0,0,0,0
2013,SPRY,CANO,3,1,0,0,0,0,0
2013,SPRY,PICO,3,0,0,0,0,0,0
2013,SPRY,PIEN,3,0,0,0,0,0,0
2013,SPRY,PIMO,3,0,0,0,0,0,0
2013,SPRY,PISI,3,0,0,0,0,0,0
2013,SPRY,PSME,3,0,0,0,0,0,0
2013,SPRY,TABR,3,0,0,0,0,0,0
2013,SPRY,THPL,3,0,0,0,0,0,0
2013,SPRY,TSHE,3,0,0,0,0,0,0
2013,SPRY,TSME,3,6,3,0,0,0,0
2013,SPRY,ABAM,4,0,0,0,0,0,0
2013,SPRY,ABGR,4,0,0,0,0,0,0
2013,SPRY,ABLA,4,0,0,0,0,0,0
2013,SPRY,ABPR,4,0,0,0,0,0,0
2013,SPRY,ACGL,4,0,0,0,0,0,0
2013,SPRY,ALRU,4,0,0,0,0,0,0
2013,SPRY,CANO,4,2,0,0,0,0,0
2013,SPRY,PICO,4,0,0,0,0,0,0
2013,SPRY,PIEN,4,0,0,0,0,0,0
2013,SPRY,PIMO,4,0,0,0,0,0,0
2013,SPRY,PISI,4,0,0,0,0,0,0
2013,SPRY,PSME,4,0,0,0,0,0,0
2013,SPRY,TABR,4,0,0,0,0,0,0
2013,SPRY,THPL,4,0,0,0,0,0,0
2013,SPRY,TSHE,4,0,0,0,0,0,0
2013,SPRY,TSME,4,3,0,0,0,0,0
2013,SPRY,ABAM,5,0,0,0,0,0,0
2013,SPRY,ABGR,5,0,0,0,0,0,0
2013,SPRY,ABLA,5,0,0,0,0,0,0
2013,SPRY,ABPR,5,0,0,0,0,0,0
2013,SPRY,ACGL,5,0,0,0,0,0,0
2013,SPRY,ALRU,5,0,0,0,0,0,0
2013,SPRY,CANO,5,1,1,0,0,0,0
2013,SPRY,PICO,5,0,0,0,0,0,0
2013,SPRY,PIEN,5,0,0,0,0,0,0
2013,SPRY,PIMO,5,0,1,0,0,0,0
2013,SPRY,PISI,5,0,0,0,0,0,0
2013,SPRY,PSME,5,0,0,0,0,0,0
2013,SPRY,TABR,5,0,0,0,0,0,0
2013,SPRY,THPL,5,0,0,0,0,0,0
2013,SPRY,TSHE,5,0,0,0,0,0,0
2013,SPRY,TSME,5,1,0,0,0,0,0
2013,SPRY,ABAM,6,0,0,0,0,0,0
2013,SPRY,ABGR,6,0,0,0,0,0,0
2013,SPRY,ABLA,6,0,0,0,0,0,0
2013,SPRY,ABPR,6,0,0,0,0,0,0
2013,SPRY,ACGL,6,0,0,0,0,0,0
2013,SPRY,ALRU,6,0,0,0,0,0,0
2013,SPRY,CANO,6,2,0,0,0,0,0
2013,SPRY,PICO,6,0,0,0,0,0,0
2013,SPRY,PIEN,6,0,0,0,0,0,0
2013,SPRY,PIMO,6,0,0,0,0,0,0
2013,SPRY,PISI,6,0,0,0,0,0,0
2013,SPRY,PSME,6,0,0,0,0,0,0
2013,SPRY,TABR,6,0,0,0,0,0,0
2013,SPRY,THPL,6,0,0,0,0,0,0
2013,SPRY,TSHE,6,0,0,0,0,0,0
2013,SPRY,TSME,6,1,0,0,0,0,0
2013,SUNR,ABAM,1,0,0,0,0,0,0
2013,SUNR,ABGR,1,0,0,0,0,0,0
2013,SUNR,ABLA,1,0,0,0,0,0,0
2013,SUNR,ABPR,1,0,0,0,0,0,0
2013,SUNR,ACGL,1,0,0,0,0,0,0
2013,SUNR,ALRU,1,0,0,0,0,0,0
2013,SUNR,CANO,1,2,0,0,0,0,0
2013,SUNR,PICO,1,0,0,0,0,0,0
2013,SUNR,PIEN,1,0,0,0,0,0,0
2013,SUNR,PIMO,1,0,0,0,0,0,0
2013,SUNR,PISI,1,0,0,0,0,0,0
2013,SUNR,PSME,1,0,0,0,0,0,0
2013,SUNR,TABR,1,0,0,0,0,0,0
2013,SUNR,THPL,1,0,0,0,0,0,0
2013,SUNR,TSHE,1,0,0,0,0,0,0
2013,SUNR,TSME,1,0,0,0,0,0,0
2013,SUNR,ABAM,2,0,0,0,0,0,0
2013,SUNR,ABGR,2,0,0,0,0,0,0
2013,SUNR,ABLA,2,2,0,0,0,0,0
2013,SUNR,ABPR,2,0,0,0,0,0,0
2013,SUNR,ACGL,2,0,0,0,0,0,0
2013,SUNR,ALRU,2,0,0,0,0,0,0
2013,SUNR,CANO,2,0,0,0,0,0,0
2013,SUNR,PICO,2,0,0,0,0,0,0
2013,SUNR,PIEN,2,0,0,0,0,0,0
2013,SUNR,PIMO,2,0,0,0,0,0,0
2013,SUNR,PISI,2,0,0,0,0,0,0
2013,SUNR,PSME,2,0,0,0,0,0,0
2013,SUNR,TABR,2,0,0,0,0,0,0
2013,SUNR,THPL,2,0,0,0,0,0,0
2013,SUNR,TSHE,2,0,0,0,0,0,0
2013,SUNR,TSME,2,1,0,1,7,14,21
2013,SUNR,ABAM,3,0,0,0,0,0,0
2013,SUNR,ABGR,3,0,0,0,0,0,0
2013,SUNR,ABLA,3,1,0,0,0,0,0
2013,SUNR,ABPR,3,0,0,0,0,0,0
2013,SUNR,ACGL,3,0,0,0,0,0,0
